system:index,frp,.geo,latitude,longitude,cluster
229,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.09129322148117,27.37524847453777]}",27.37524847453777,95.09129322148117,2
230,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.0808000136387,27.371876022316794]}",27.371876022316794,95.0808000136387,2
231,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.0845976441258,27.371876022316794]}",27.371876022316794,95.0845976441258,2
232,0.57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.08839527461286,27.371876022316794]}",27.371876022316794,95.08839527461286,2
233,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.26514877671858,27.32128923900218]}",27.32128923900218,95.26514877671858,2
234,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.26894467356088,27.32128923900218]}",27.32128923900218,95.26894467356088,2
235,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.27274057040319,27.32128923900218]}",27.32128923900218,95.27274057040319,2
236,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.26225222455705,27.317916786781208]}",27.317916786781208,95.26225222455705,2
237,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.26604800598449,27.317916786781208]}",27.317916786781208,95.26604800598449,2
238,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.26984378741194,27.317916786781208]}",27.317916786781208,95.26984378741194,2
239,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.25935617855085,27.314544334560235]}",27.314544334560235,95.25935617855085,2
240,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.2631518445836,27.314544334560235]}",27.314544334560235,95.2631518445836,2
241,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.26694751061638,27.314544334560235]}",27.314544334560235,95.26694751061638,2
242,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.2564606386337,27.31117188233926]}",27.31117188233926,95.2564606386337,2
243,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.26025618929194,27.31117188233926]}",27.31117188233926,95.26025618929194,2
244,0.73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.2640517399502,27.31117188233926]}",27.31117188233926,95.2640517399502,2
245,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.34352868560876,27.226860576814904]}",27.226860576814904,95.34352868560876,2
246,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.34732135845006,27.226860576814904]}",27.226860576814904,95.34732135845006,2
247,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.35111403129136,27.226860576814904]}",27.226860576814904,95.35111403129136,2
248,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.34064145706705,27.223488124593928]}",27.223488124593928,95.34064145706705,2
249,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.3444340150572,27.223488124593928]}",27.223488124593928,95.3444340150572,2
250,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.34822657304736,27.223488124593928]}",27.223488124593928,95.34822657304736,2
251,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.33775473367636,27.22011567237296]}",27.22011567237296,95.33775473367636,2
252,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.34154717683548,27.22011567237296]}",27.22011567237296,95.34154717683548,2
253,0.66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.34533961999458,27.22011567237296]}",27.22011567237296,95.34533961999458,2
263,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.04921672262218,26.299436216047006]}",26.299436216047006,94.04921672262218,3
264,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.05297855961838,26.299436216047006]}",26.299436216047006,94.05297855961838,3
265,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.05674039661456,26.299436216047006]}",26.299436216047006,94.05674039661456,3
266,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.0464810829447,26.29606376382603]}",26.29606376382603,94.0464810829447,3
267,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.05024281051914,26.29606376382603]}",26.29606376382603,94.05024281051914,3
268,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.05400453809355,26.29606376382603]}",26.29606376382603,94.05400453809355,3
269,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.04374592821685,26.292691311605058]}",26.292691311605058,94.04374592821685,3
270,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.04750754638891,26.292691311605058]}",26.292691311605058,94.04750754638891,3
271,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.05126916456099,26.292691311605058]}",26.292691311605058,94.05126916456099,3
272,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.04101125837737,26.289318859384085]}",26.289318859384085,94.04101125837737,3
273,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.04477276716648,26.289318859384085]}",26.289318859384085,94.04477276716648,3
274,0.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.04853427595557,26.289318859384085]}",26.289318859384085,94.04853427595557,3
275,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1995533140216,26.76146217032047]}",26.76146217032047,83.1995533140216,4
276,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20333032624373,26.76146217032047]}",26.76146217032047,83.20333032624373,4
277,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20710733846585,26.76146217032047]}",26.76146217032047,83.20710733846585,4
278,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.21088435068798,26.76146217032047]}",26.76146217032047,83.21088435068798,4
279,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.19708393160072,26.758089718099495]}",26.758089718099495,83.19708393160072,4
280,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20086083172023,26.758089718099495]}",26.758089718099495,83.20086083172023,4
281,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20463773183974,26.758089718099495]}",26.758089718099495,83.20463773183974,4
282,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20841463195924,26.758089718099495]}",26.758089718099495,83.20841463195924,4
283,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.19839177201887,26.75471726587852]}",26.75471726587852,83.19839177201887,4
284,0.53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.2021685600555,26.75471726587852]}",26.75471726587852,83.2021685600555,4
285,1.03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72881104117984,27.870998951020972]}",27.870998951020972,79.72881104117984,5
286,1.03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73262602216936,27.870998951020972]}",27.870998951020972,79.73262602216936,5
287,1.03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73644100315889,27.870998951020972]}",27.870998951020972,79.73644100315889,5
288,1.03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7263295505859,27.867626498799996]}",27.867626498799996,79.7263295505859,5
289,1.03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73014441283742,27.867626498799996]}",27.867626498799996,79.73014441283742,5
290,1.03,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73395927508895,27.867626498799996]}",27.867626498799996,79.73395927508895,5
291,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.32023144761457,27.77319783661272]}",27.77319783661272,80.32023144761457,5
292,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.32404299355855,27.77319783661272]}",27.77319783661272,80.32404299355855,5
293,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.32785453950252,27.77319783661272]}",27.77319783661272,80.32785453950252,5
294,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.31774186634645,27.769825384391748]}",27.769825384391748,80.31774186634645,5
295,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.32155329414891,27.769825384391748]}",27.769825384391748,80.32155329414891,5
296,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.32536472195137,27.769825384391748]}",27.769825384391748,80.32536472195137,5
297,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.31525271765342,27.766452932170772]}",27.766452932170772,80.31525271765342,5
298,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3190640273349,27.766452932170772]}",27.766452932170772,80.3190640273349,5
299,3.75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.32287533701638,27.766452932170772]}",27.766452932170772,80.32287533701638,5
300,1.58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81009890770754,27.74284576662395]}",27.74284576662395,79.81009890770754,5
301,1.58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81390939111668,27.74284576662395]}",27.74284576662395,79.81390939111668,5
302,1.58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80762831602567,27.739473314402982]}",27.739473314402982,79.80762831602567,5
303,1.58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81143868147795,27.739473314402982]}",27.739473314402982,79.81143868147795,5
304,1.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05595980501502,27.527008824481605]}",27.527008824481605,80.05595980501502,5
305,1.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0597627804064,27.527008824481605]}",27.527008824481605,80.0597627804064,5
306,1.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05350421788808,27.523636372260633]}",27.523636372260633,80.05350421788808,5
307,1.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05730707662934,27.523636372260633]}",27.523636372260633,80.05730707662934,5
308,1.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05104905873091,27.52026392003966]}",27.52026392003966,80.05104905873091,5
309,1.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05485180084237,27.52026392003966]}",27.52026392003966,80.05485180084237,5
319,4.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.14502177462802,25.055001346507535]}",25.055001346507535,84.14502177462802,6
320,4.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.1487445320899,25.055001346507535]}",25.055001346507535,84.1487445320899,6
321,4.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.14270666032517,25.051628894286562]}",25.051628894286562,84.14270666032517,6
322,4.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.14642931536139,25.051628894286562]}",25.051628894286562,84.14642931536139,6
323,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61920650496164,25.051628894286562]}",25.051628894286562,84.61920650496164,6
324,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62292915999785,25.051628894286562]}",25.051628894286562,84.62292915999785,6
325,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62665181503408,25.051628894286562]}",25.051628894286562,84.62665181503408,6
326,4.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.1403919649123,25.048256442065586]}",25.048256442065586,84.1403919649123,6
327,4.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.14411451754138,25.048256442065586]}",25.048256442065586,84.14411451754138,6
328,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61687870143699,25.048256442065586]}",25.048256442065586,84.61687870143699,6
329,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62060125406607,25.048256442065586]}",25.048256442065586,84.62060125406607,6
330,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62432380669517,25.048256442065586]}",25.048256442065586,84.62432380669517,6
331,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6145513191236,25.044883989844614]}",25.044883989844614,84.6145513191236,6
332,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.61827376936411,25.044883989844614]}",25.044883989844614,84.61827376936411,6
333,0.61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62199621960461,25.044883989844614]}",25.044883989844614,84.62199621960461,6
334,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.15544922031098,24.923475709889544]}",24.923475709889544,84.15544922031098,6
335,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.15916799688452,24.923475709889544]}",24.923475709889544,84.15916799688452,6
336,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.15314765930869,24.92010325766857]}",24.92010325766857,84.15314765930869,6
337,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.15686633417768,24.92010325766857]}",24.92010325766857,84.15686633417768,6
338,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98625792784713,24.673914245537453]}",24.673914245537453,83.98625792784713,6
339,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98996922796347,24.673914245537453]}",24.673914245537453,83.98996922796347,6
340,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.99368052807978,24.673914245537453]}",24.673914245537453,83.99368052807978,6
341,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98398712142422,24.67054179331648]}",24.67054179331648,83.98398712142422,6
342,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98769832119503,24.67054179331648]}",24.67054179331648,83.98769832119503,6
343,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.99140952096585,24.67054179331648]}",24.67054179331648,83.99140952096585,6
344,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98171672874402,24.667169341095505]}",24.667169341095505,83.98171672874402,6
345,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9854278281876,24.667169341095505]}",24.667169341095505,83.9854278281876,6
346,0.59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98913892763119,24.667169341095505]}",24.667169341095505,83.98913892763119,6
347,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93182750110614,23.830801190293908]}",23.830801190293908,84.93182750110614,7
348,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93551427838364,23.830801190293908]}",23.830801190293908,84.93551427838364,7
349,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93920105566113,23.830801190293908]}",23.830801190293908,84.93920105566113,7
350,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9296196196086,23.827428738072935]}",23.827428738072935,84.9296196196086,7
351,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93330630104491,23.827428738072935]}",23.827428738072935,84.93330630104491,7
352,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93699298248123,23.827428738072935]}",23.827428738072935,84.93699298248123,7
353,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.92741214712723,23.824056285851963]}",23.824056285851963,84.92741214712723,7
354,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9310987327401,23.824056285851963]}",23.824056285851963,84.9310987327401,7
355,1.11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93478531835298,23.824056285851963]}",23.824056285851963,84.93478531835298,7
356,1.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84486229648661,23.810566476968066]}",23.810566476968066,84.84486229648661,7
357,1.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84854849898326,23.810566476968066]}",23.810566476968066,84.84854849898326,7
358,1.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85223470147992,23.810566476968066]}",23.810566476968066,84.85223470147992,7
359,1.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84265878307222,23.80719402474709]}",23.80719402474709,84.84265878307222,7
360,1.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84634488983417,23.80719402474709]}",23.80719402474709,84.84634488983417,7
361,1.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85003099659613,23.80719402474709]}",23.80719402474709,84.85003099659613,7
